,Customer_ID,snapshot_date,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Age,Occupation
71,CUS_0x379e,2024-03-01,24,143,199,137,21,74,199,237,-24,-75,72,-13,196,47,-2,88,-21,212,116,17,36742.54,2893.8784,3,6,9.0,4.0,"Not Specified, Auto Loan, Debt Consolidation Loan, and Not Specified",22,14,19.73,9.0,Standard,1149.65,27.796486,6,Yes,80.43489,260.84024,Low_spent_Small_value_payments,238.11272,46,Lawyer
72,CUS_0x37e9,2024-03-01,78,150,141,43,-66,-12,102,63,-35,130,297,-45,-170,49,113,132,31,269,161,73,31647.02,2725.2517,2,6,5.0,3.0,"Credit-Builder Loan, Not Specified, and Mortgage Loan",12,9,2.49,3.0,Good,468.03,37.496044,16,No,64.82182,149.69655,High_spent_Small_value_payments,318.0068,55,Architect
73,CUS_0x3844,2024-03-01,120,15,63,79,57,219,61,-48,61,432,58,-66,79,191,-15,-31,-38,119,122,318,133068.44,11063.037,4,3,6.0,3.0,"Payday Loan, Home Equity Loan, and Payday Loan",15,10,18.77,7.0,Unknown,940.98,43.53043,24,No,251.61641,249.55502,High_spent_Large_value_payments,845.13226,20,Accountant
74,CUS_0x38a2,2024-03-01,96,-49,61,-133,109,97,56,6,153,-98,-26,8,269,8,162,-13,165,175,181,130,8545.26,1008.105,8,9,31.0,6.0,"Credit-Builder Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",15,20,19.74,8.0,Bad,4953.93,35.460884,10,Yes,26.49239,94.003716,Low_spent_Large_value_payments,250.31439,39,Writer
75,CUS_0x39c5,2024-03-01,240,277,189,260,69,101,31,3,144,30,90,-77,-186,132,99,118,-64,125,-22,195,16117.63,1322.1359,6,9,26.0,2.0,"Personal Loan, and Student Loan",27,24,5.83,9.0,Bad,1488.01,30.26155,17,Yes,23.316807,146.14247,Low_spent_Small_value_payments,252.7543,44,Mechanic
76,CUS_0x3b3b,2024-03-01,164,-9,144,223,100,150,229,225,40,50,54,67,13,162,175,191,139,17,210,118,19595.95,1683.1276,7,8,16.0,9.0,"Student Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Auto Loan, and Personal Loan",47,25,6.44,8.0,Bad,1287.97,24.672766,12,NM,131.16312,39.264065,High_spent_Medium_value_payments,252.14072,45,Scientist
77,CUS_0x3c87,2024-03-01,136,1,334,-21,153,129,119,110,153,68,-11,72,234,126,144,128,-25,218,9,203,19179.164,1710.2638,1,7,5.0,0.0,Unknown,0,1,4.35,4.0,Good,1391.31,25.686308,28,No,0.0,20.735939,High_spent_Large_value_payments,390.29044,49,Entrepreneur
78,CUS_0x3d8e,2024-03-01,-21,184,31,49,256,150,179,3,1,86,-32,144,130,-30,46,330,111,-102,168,152,73026.92,6233.5767,2,3,6.0,3.0,"Auto Loan, Debt Consolidation Loan, and Personal Loan",7,13,4.43,4.0,Good,98.77,25.915186,21,No,158.95947,423.80615,Low_spent_Medium_value_payments,320.59207,20,Writer
79,CUS_0x3e2e,2024-03-01,72,102,88,28,-12,-35,8,98,75,283,156,-8,9,145,153,-87,115,-35,-80,294,9365.44,617.4533,9,5,22.0,4.0,"Credit-Builder Loan, Payday Loan, Personal Loan, and Home Equity Loan",20,9,7.28,12.0,Standard,1776.8,33.087692,14,Yes,17.842009,76.446014,Low_spent_Small_value_payments,257.4573,38,Scientist
80,CUS_0x3f3,2024-03-01,156,118,202,129,153,57,27,87,75,74,-16,162,229,116,30,112,78,73,277,44,104142.56,8433.547,3,5,5.0,3.0,"Personal Loan, Auto Loan, and Auto Loan",24,14,15.28,692.0,Standard,1371.8,36.339504,15,Yes,257.73865,481.7991,Low_spent_Medium_value_payments,383.81693,44,Writer
81,CUS_0x3fa8,2024-03-01,83,-94,334,232,-58,52,134,82,-52,266,-60,46,196,55,182,204,91,7,105,178,177243.92,14526.327,4,6,3.0,3.0,"Student Loan, Personal Loan, and Auto Loan",9,12,6.64,3.0,Good,488.95,27.931763,28,No,284.8042,1129.6315,Unknown,328.19705,40,Writer
82,CUS_0x407c,2024-03-01,50,104,108,48,-83,127,42,98,142,310,228,161,158,17,146,-31,225,9,237,105,29570.45,2389.204,0,4,1.0,4.0,"Student Loan, Student Loan, Personal Loan, and Auto Loan",14,1,6.2,0.0,Unknown,194.21,28.58455,25,No,62.257545,55.21883,High_spent_Medium_value_payments,371.44403,24,Writer
83,CUS_0x40d4,2024-03-01,105,147,79,43,201,137,-25,-87,146,-26,272,117,48,47,6,93,286,206,186,266,34428.72,2923.06,4,3,9.0,5.0,"Mortgage Loan, Auto Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",6,18,12.48,12.0,Standard,478.11,31.615314,8,Yes,130.01872,86.41316,Low_spent_Medium_value_payments,346.9242,28,Mechanic
84,CUS_0x40e6,2024-03-01,155,94,-53,-57,121,14,127,89,253,106,178,51,81,243,120,-52,48,124,129,233,20492.45,1534.7042,0,7,2.0,1.0,Mortgage Loan,8,0,11.69,4.0,Good,429.71,25.552086,26,No,13.239852,82.467636,Low_spent_Large_value_payments,327.76294,43,Accountant
85,CUS_0x40f2,2024-03-01,-34,13,44,41,-66,228,127,-168,184,169,132,118,122,121,-151,57,121,-4,111,-152,18322.56,1796.88,1277,5,29.0,9.0,"Debt Consolidation Loan, Home Equity Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Not Specified",42,20,24.26,9.0,Bad,4763.02,26.303228,14,Yes,84.03644,31.8948,High_spent_Large_value_payments,303.75677,39,Mechanic
86,CUS_0x41b2,2024-03-01,-78,130,57,167,262,-80,177,52,55,212,-174,57,65,-108,266,84,269,149,-10,190,74142.96,5909.58,0,2,12.0,3.0,"Personal Loan, Debt Consolidation Loan, and Home Equity Loan",11,0,2.45,4.0,Good,954.72,27.328999,25,No,164.89444,563.1544,High_spent_Small_value_payments,520.7094,28,Others
87,CUS_0x41c1,2024-03-01,97,96,183,99,65,162,103,37,68,54,109,-36,-55,9,133,50,-82,129,124,-44,20282.42,1460.2017,4,4,14.0,4.0,"Home Equity Loan, Home Equity Loan, Credit-Builder Loan, and Personal Loan",30,17,7.82,4.0,Standard,489.03,27.513592,16,Yes,35.386272,104.18972,Low_spent_Small_value_payments,296.44418,29,Others
88,CUS_0x429a,2024-03-01,94,6,176,282,234,181,-114,15,264,93,88,18,-46,161,356,-2,190,90,-76,80,68667.56,5929.297,7,6,21.0,3.0,"Home Equity Loan, Student Loan, and Student Loan",26,9,15.03,7.0,Standard,1384.94,26.409334,9,Yes,146.82745,155.62355,High_spent_Medium_value_payments,540.4787,29,Mechanic
89,CUS_0x439a,2024-03-01,257,-2,-44,16,164,117,50,91,46,219,181,99,192,180,77,105,-73,-74,205,-141,164401.8,13674.15,4,1,10.0,1.0,Not Specified,15,10,2.44,3.0,Unknown,790.78,44.958015,25,No,110.25753,488.8482,Low_spent_Medium_value_payments,1048.3093,33,Engineer
90,CUS_0x4470,2024-03-01,37,58,108,3,183,-13,179,242,221,208,69,60,250,182,103,99,79,158,96,178,39102.56,3012.5466,9,7,24.0,5.0,"Mortgage Loan, Student Loan, Payday Loan, Student Loan, and Payday Loan",57,19,26.66,11.0,Bad,3953.52,38.423573,5,Yes,135.05344,159.69891,Low_spent_Small_value_payments,78.159996,39,Mechanic
91,CUS_0x448a,2024-03-01,49,11,112,158,-23,102,77,134,71,118,230,236,284,13,144,107,90,60,167,125,1241683.0,8399.233,7,5,13.0,4.0,"Personal Loan, Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan",11,9,18.45,3.0,Standard,1050.52,40.397827,23,Yes,209.77382,447.29953,Low_spent_Small_value_payments,472.84998,38,Lawyer
92,CUS_0x454f,2024-03-01,27,203,-52,50,78,24,114,212,392,188,-8,292,70,167,136,91,151,255,202,-38,129299.0,10765.917,1,2,6.0,0.0,Unknown,13,3,1.24,6.0,Good,736.18,37.019707,31,No,0.0,205.661,High_spent_Small_value_payments,1130.9307,41,Musician
93,CUS_0x4565,2024-03-01,181,153,27,120,138,146,26,75,138,-2,50,332,153,209,-49,58,36,233,89,175,19818.56,1801.5466,7,9,24.0,9.0,"Mortgage Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Personal Loan, Not Specified, and Student Loan",18,19,21.7,6.0,Bad,4534.32,31.826485,14,Yes,141.11514,74.88811,Low_spent_Small_value_payments,254.15141,43,Entrepreneur
94,CUS_0x45e1,2024-03-01,139,181,133,52,208,29,111,95,96,82,57,179,167,-57,-15,60,-91,326,121,188,116680.84,10017.403,5,5,8.0,3.0,"Auto Loan, Home Equity Loan, and Credit-Builder Loan",8,9,11.63,9.0,Standard,341.88,40.948193,24,Yes,178.35814,608.5436,High_spent_Medium_value_payments,850.00354,36,Architect
95,CUS_0x46c3,2024-03-01,64,-43,228,319,-22,-27,130,85,191,160,160,88,222,78,157,-10,13,53,179,178,16257.915,1435.8263,3,7,2.0,0.0,Unknown,19,16,4.03,3.0,Standard,1452.65,35.22785,22,No,0.0,46.345093,High_spent_Medium_value_payments,347.23752,52,Entrepreneur
96,CUS_0x46db,2024-03-01,4,-89,77,67,124,111,100,353,355,-4,102,14,158,78,35,205,-15,69,4,72,74837.12,6261.427,4,3,17.0,6.0,"Home Equity Loan, Personal Loan, Mortgage Loan, Not Specified, Not Specified, and Personal Loan",16,16,12.14,10.0,Unknown,1527.44,32.54682,7,Yes,362.25003,457.65152,Low_spent_Medium_value_payments,86.24111,26,Scientist
97,CUS_0x470e,2024-03-01,153,23,83,83,14,28,157,38,171,112,45,98,-14,-5,107,25,223,126,100,129,15723.515,1173.293,6,7,8.0,2.0,"Home Equity Loan, and Student Loan",30,20,17.98,12.0,Standard,700.2,33.630177,22,Yes,20.89883,15.661752,High_spent_Medium_value_payments,330.7687,40,Media_Manager
98,CUS_0x475f,2024-03-01,102,166,149,96,55,147,-45,-52,153,199,121,87,67,205,130,33,96,-17,121,69,101399.13,8535.928,1,3,2.0,2.0,"Mortgage Loan, and Personal Loan",18,4,3.97,4.0,Good,1061.06,43.577892,25,No,132.6749,103.60059,High_spent_Large_value_payments,857.31726,21,Journalist
99,CUS_0x47fe,2024-03-01,119,34,225,6,98,168,41,-43,162,121,57,182,241,140,59,22,120,204,115,299,7085.39,611.73486,9,7,16.0,6.0,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Student Loan, Personal Loan, and Credit-Builder Loan",51,18,22.03,10.0,Bad,3988.68,22.921326,13,Yes,82.70339,82.251076,Low_spent_Small_value_payments,248.60472,22,Teacher
100,CUS_0x485d,2024-03-01,61,150,-75,190,186,132,-10,201,14,-32,224,128,117,111,222,259,248,71,284,237,17678.47,1194.2058,6,6,29.0,4.0,"Home Equity Loan, Home Equity Loan, Personal Loan, and Auto Loan",27,17,12.09,12.0,Bad,2440.65,36.643406,10,Yes,31.321154,158.76173,Low_spent_Small_value_payments,219.3377,37,Lawyer
101,CUS_0x48ee,2024-03-01,90,105,67,208,177,138,123,122,184,235,-50,-24,156,192,56,11,141,20,-44,193,23756.68,1730.7234,8,7,7.0,0.0,Unknown,24,11,16.37,2.0,Unknown,612.93,33.88707,20,Yes,0.0,72.03718,Unknown,361.03516,40,Scientist
102,CUS_0x48f2,2024-03-01,47,250,112,-241,-47,188,101,51,51,146,221,29,226,147,17,52,17,267,104,161,18317.26,1664.564,6,9,15.0,3.0,"Not Specified, Not Specified, and Student Loan",36,21,3.26,8.0,Bad,1611.27,36.396564,8,Yes,92.212906,37.009933,High_spent_Medium_value_payments,360.7954,31,Scientist
103,CUS_0x492c,2024-03-01,-19,-160,33,-10,158,228,-59,79,291,92,56,146,-44,46,35,240,-136,78,-8,120,17625.23,1542.7692,6,8,28.0,9.0,"Student Loan, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Mortgage Loan, Credit-Builder Loan, Auto Loan, and Student Loan",56,18,25.27,12.0,Unknown,4827.99,27.632156,7,Yes,128.30127,145.21976,Low_spent_Medium_value_payments,160.75587,41,Entrepreneur
104,CUS_0x4986,2024-03-01,178,149,113,124,67,34,95,162,116,398,12,157,200,27,149,-16,114,3,41,244,41329.56,3421.13,2,3,7.0,1.0,Not Specified,2,10,6.66,2.0,Good,1245.01,39.86603,23,No,81751.0,92.127235,High_spent_Medium_value_payments,479.4322,34,Entrepreneur
105,CUS_0x49f5,2024-03-01,108,109,168,-44,-73,51,67,-40,45,138,61,134,-59,184,101,60,152,89,-54,137,9676.155,848.72546,10,10,31.0,6.0,"Not Specified, Credit-Builder Loan, Home Equity Loan, Payday Loan, Mortgage Loan, and Auto Loan",57,17,11.26,12.0,Unknown,2065.06,24.599344,5,Yes,97.90327,28.8202,High_spent_Small_value_payments,274.93192,24,Musician
106,CUS_0x4b4,2024-03-01,-57,263,218,-18,165,109,-42,44,-14,104,40,199,151,-17,-2,185,255,177,118,-5,7112.665,753.7221,9,8,16.0,6.0,"Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Payday Loan, and Home Equity Loan",22,24,27.68,12.0,Unknown,4649.87,39.615555,7,Yes,25.965569,26.623117,High_spent_Medium_value_payments,272.7835,29,Engineer
107,CUS_0x4c5c,2024-03-01,36,93,-72,211,9,170,275,191,87,169,58,127,294,114,15,144,156,45,224,-137,8766.58,830.54834,7,10,32.0,6.0,"Debt Consolidation Loan, Home Equity Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan, and Student Loan",51,20,29.16,13.0,Bad,4604.99,37.976437,1,Yes,24.66353,108.00448,Low_spent_Small_value_payments,240.38683,44,Doctor
108,CUS_0x4d2e,2024-03-01,203,69,95,47,137,105,62,-18,272,116,83,48,84,37,93,16,142,111,243,-87,98887.41,8176.6177,0,5,1.0,1.0,Personal Loan,13,2,2.16,5.0,Good,1496.8,36.732685,22,No,67.18818,134.12622,High_spent_Large_value_payments,856.34735,35,Teacher
109,CUS_0x4d68,2024-03-01,-43,127,181,88,138,112,54,200,49,182,219,155,345,25,-81,139,40,-31,-53,102,60725.28,4920.44,3,3,19.0,1.0,Personal Loan,15,12,11.74,8.0,Standard,977.18,40.39675,19,Yes,37.949097,296.5102,Low_spent_Large_value_payments,427.58472,49,Media_Manager
110,CUS_0x4e22,2024-03-01,20,-3,201,88,65,145,76,114,127,209,179,22,185,-14,52,103,66,120,251,105,31848.72,2588.06,5,3,9.0,3.0,"Student Loan, Mortgage Loan, and Not Specified",12,3,9.25,4.0,Good,619.73,24.972769,26,No,74.3242,49.70718,High_spent_Medium_value_payments,384.77463,52,Others
111,CUS_0x4e24,2024-03-01,53,61,39,89,175,267,94,138,53,104,71,108,66,23,74,6,151,99,181,38,151373.05,12901.42,1,7,6.0,2.0,"Debt Consolidation Loan, and Personal Loan",11,0,11.81,8.0,Unknown,931.64,37.452198,18,NM,199.66306,247.95166,High_spent_Large_value_payments,1082.5272,50,Others
112,CUS_0x4e3b,2024-03-01,90,95,161,86,216,129,27,-79,89,210,17,111,261,123,171,170,223,-13,194,148,16193.87,1287.4891,9,1268,15.0,2.0,"Mortgage Loan, and Personal Loan",37,21,7.53,6.0,Bad,2221.21,38.52015,18,Yes,21.044172,91.62131,Low_spent_Medium_value_payments,296.08344,36,Musician
113,CUS_0x4ec9,2024-03-01,-33,58,141,49,24,95,28,93,-2,117,160,188,34,244,201,115,92,93,88,-86,36993.43,3348.786,0,4,2.0,2.0,"Auto Loan, and Student Loan",10,5,1.9,2.0,Good,1357.79,28.09858,25,No,37.642067,125.204506,Unknown,452.032,31,Engineer
114,CUS_0x4f15,2024-03-01,113,92,131,60,77,129,167,65,50,335,153,218,261,129,207,128,-49,110,257,86,110375.04,9345.92,5,3,11.0,1.0,Not Specified,4,9,10.12,4.0,Good,1449.78,32.77634,33,No,83.0744,101.13475,High_spent_Medium_value_payments,1000.3829,46,Manager
115,CUS_0x4f43,2024-03-01,108,133,-20,90,162,11,222,32,267,240,176,-87,-84,326,127,53,336,167,146,145,7908.0,533.0,8,10,17.0,7.0,"Personal Loan, Not Specified, Mortgage Loan, Student Loan, Student Loan, Mortgage Loan, and Personal Loan",36,14,17.4,13.0,Unknown,3716.31,35.566986,6,Yes,30.30646,45.85167,Low_spent_Small_value_payments,267.14188,34,Doctor
116,CUS_0x4f83,2024-03-01,265,67,95,23,-1,250,144,282,170,46,40,108,107,15,69,36,13,71,55,85,24127.22,1765.6017,8,5,7.0,0.0,Unknown,21,17,7.5,5.0,Standard,1158.96,31.829603,30,No,0.0,50.524117,High_spent_Medium_value_payments,376.03604,44,Journalist
117,CUS_0x501c,2024-03-01,203,294,4,217,286,248,289,142,240,151,35,-141,62,193,-27,100,52,187,85,46,16383.26,1315.2716,6,4,10.0,5.0,"Debt Consolidation Loan, Auto Loan, Payday Loan, Credit-Builder Loan, and Student Loan",13,18,16.81,5.0,Standard,1571.79,32.085926,13,Yes,39.58324,10000.0,Low_spent_Small_value_payments,326.28668,32,Others
118,CUS_0x525f,2024-03-01,326,32,-12,139,150,296,151,47,126,123,61,13,126,116,61,218,-51,8,0,270,62953.95,5544.1626,7,8,15.0,8.0,"Student Loan, Payday Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Student Loan, Home Equity Loan, and Home Equity Loan",37,19,18.08,6.0,Bad,2829.92,25.612782,6,Yes,757.2511,164.29906,High_spent_Medium_value_payments,325.62762,36,Others
119,CUS_0x5336,2024-03-01,162,194,136,73,290,296,97,170,85,-114,117,151,-13,-2,-25,115,155,-8,136,-73,101723.52,8608.96,8,5,15.0,3.0,"Credit-Builder Loan, Student Loan, and Student Loan",22,18,13.61,4.0,Unknown,526.56,22.606663,18,NM,134.58167,790.5421,Low_spent_Medium_value_payments,215.77222,22,Mechanic
120,CUS_0x5375,2024-03-01,195,228,49,178,207,91,188,-13,87,94,145,198,-48,91,88,19,243,102,126,139,29617.7,2358.1416,4,779,6.0,2.0,"Credit-Builder Loan, and Auto Loan",12,7,10.7,3.0,Unknown,761.16,27.621983,18,No,27.04114,83.575195,Low_spent_Large_value_payments,395.19785,54,Doctor
121,CUS_0x53e8,2024-03-01,67,-3,284,11,222,145,-82,18,46,153,-16,-28,82,66,134,175,183,182,-59,-23,9863.53,1038.9608,6,7,29.0,8.0,"Student Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, Not Specified, Credit-Builder Loan, Mortgage Loan, and Auto Loan",21,21,25.06,9.0,Bad,4706.9,27.807425,5,Yes,45.42489,90.486145,Low_spent_Small_value_payments,257.98505,34,Teacher
122,CUS_0x53e9,2024-03-01,137,134,84,210,163,101,103,15,78,75,130,83,195,33,171,152,89,125,400,15,18921.78,1403.815,6,9,29.0,6.0,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Not Specified, Auto Loan, and Student Loan",27,16,21.7,14.0,Bad,4761.49,29.298025,14,Yes,48.819553,35.166096,High_spent_Small_value_payments,316.39584,20,Journalist
123,CUS_0x5435,2024-03-01,18,84,110,347,-152,220,219,90,71,297,-73,125,48,-58,12,108,-15,36,82,164,35263.44,2739.62,6,5,5.0,0.0,Unknown,11,15,9.21,7.0,Standard,410.0,32.38409,27,No,0.0,260.4916,Low_spent_Medium_value_payments,293.4704,47,Mechanic
124,CUS_0x544f,2024-03-01,147,192,65,12,58,41,-13,261,138,193,265,-18,161,256,53,189,-124,-43,65,208,28585.38,2336.115,9,7,19.0,2.0,"Not Specified, and Personal Loan",56,19,9.62,9.0,Bad,2423.96,25.11688,17,Yes,43.833294,133.08981,Low_spent_Small_value_payments,346.6884,38,Others
125,CUS_0x558d,2024-03-01,35,184,34,197,131,-55,86,170,112,170,158,176,1,-85,-14,-24,160,201,65,75,17408.23,1397.6858,6,3,16.0,6.0,"Home Equity Loan, Debt Consolidation Loan, Student Loan, Student Loan, Personal Loan, and Payday Loan",27,13,14.51,8.0,Standard,1658.2,24.563253,7,Yes,58.589634,77.25406,Low_spent_Small_value_payments,293.9249,42,Writer
126,CUS_0x55b5,2024-03-01,121,65,87,91,238,53,202,-45,183,231,174,126,-104,137,260,212,160,255,162,147,18793.34,1612.1117,0,7,8.0,2.0,"Debt Consolidation Loan, and Not Specified",7,4,2.89,3.0,Good,863.66,28.535748,28,No,27.301336,59.156784,Unknown,334.75305,31,Entrepreneur
127,CUS_0x55c5,2024-03-01,147,-115,191,86,79,191,64,139,206,114,92,71,17,6,158,211,281,-62,105,154,51370.17,4042.8474,7,5,15.0,2.0,"Credit-Builder Loan, and Home Equity Loan",32,17,12.03,7.0,Unknown,1769.76,41.132664,8,Yes,67.592606,248.87659,High_spent_Small_value_payments,347.81555,27,Musician
128,CUS_0x563d,2024-03-01,-36,33,188,67,120,16,211,224,120,159,-63,334,59,125,21,23,-93,132,65,-228,20992.38,1621.365,5,9,25.0,2.0,"Credit-Builder Loan, and Not Specified",24,15,9.52,11.0,Standard,1403.86,38.929016,10,Yes,25.433569,74.20136,Low_spent_Medium_value_payments,342.50156,39,Journalist
129,CUS_0x5737,2024-03-01,102,-81,12,184,-121,-23,173,415,-9,166,37,25,55,60,114,51,-30,151,105,131,60195.36,4912.28,0,5,3.0,2.0,"Student Loan, and Payday Loan",14,3,7.69,3.0,Good,376.47,31.603357,30,No,52.935455,416.39557,Low_spent_Large_value_payments,291.89697,34,Architect
130,CUS_0x574a,2024-03-01,164,165,20,21,133,112,281,206,218,-7,27,240,85,76,172,131,176,195,16,179,106444.68,9015.39,8,4,10.0,0.0,Unknown,8,13,17.96,6.0,Unknown,959.18,39.564835,31,Yes,0.0,603.2025,Low_spent_Large_value_payments,568.3365,45,Teacher
131,CUS_0x5764,2024-03-01,130,44,227,-43,150,94,281,75,183,187,-47,205,234,61,-171,147,202,112,2,133,14469.88,1382.8234,10,10,29.0,9.0,"Debt Consolidation Loan, Mortgage Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan, Student Loan, Auto Loan, and Auto Loan",42,27,5.35,15.0,Bad,3349.7,27.713573,8,Yes,61.642723,124.93111,Low_spent_Large_value_payments,221.7085,22,Media_Manager
132,CUS_0x5898,2024-03-01,85,3,70,79,135,-57,-24,-26,135,-196,-11,85,96,114,-2,136,5,-107,191,169,99469.74,8073.145,7,5,13.0,1.0,Mortgage Loan,18,11,12.67,4.0,Unknown,30.1,41.537663,26,Yes,60.014343,119.73032,High_spent_Large_value_payments,867.5698,27,Engineer
133,CUS_0x59c1,2024-03-01,58,-10,238,50,64,-48,140,52,230,204,165,124,200,267,83,161,127,292,38,67,62927.92,4943.993,7,5,31.0,4.0,"Personal Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",21,18,9.32,6.0,Standard,2379.02,24.490925,17,Yes,193.81137,216.93896,Low_spent_Large_value_payments,379.45016,40,Mechanic
134,CUS_0x5a2d,2024-03-01,164,214,163,131,190,242,-5,190,118,-31,199,175,-154,49,82,-68,-23,186,213,183,16490.75,1616.2291,8,10,22.0,9.0,"Payday Loan, Payday Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Student Loan, Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",38,24,4.83,13.0,Bad,2394.72,39.14369,8,Yes,87.79011,51.595215,High_spent_Small_value_payments,282.2376,24,Manager
135,CUS_0x5a48,2024-03-01,121,160,320,146,177,-156,-87,175,125,121,133,216,-39,141,314,-38,66,54,226,135,51410.98,4012.2483,4,7,16.0,0.0,Unknown,8,13,1.49,6.0,Standard,743.41,27.57206,27,No,0.0,178.02197,Low_spent_Medium_value_payments,503.20285,52,Scientist
136,CUS_0x5a59,2024-03-01,232,290,-41,146,179,-13,-30,15,61,171,125,-2,3,141,-56,63,108,-9,62,23,17347.04,1285.5867,6,8,15.0,5.0,"Home Equity Loan, Not Specified, Personal Loan, Not Specified, and Personal Loan",16,9,4.62,8.0,Standard,2674.44,33.5808,13,Yes,38.516205,134.34709,Low_spent_Small_value_payments,245.69537,20,Engineer
137,CUS_0x5ade,2024-03-01,105,141,180,170,-21,111,203,52,166,139,66,214,83,301,214,-12,-169,91,127,143,28238.45,2167.204,5,5,17.0,3.0,"Personal Loan, Personal Loan, and Credit-Builder Loan",30,17,19.82,5.0,Unknown,4.61,33.83529,21,Yes,56.16091,139.78726,Low_spent_Medium_value_payments,300.77225,35,Manager
138,CUS_0x5af6,2024-03-01,68,115,69,22,129,210,273,57,155,107,144,56,189,64,300,146,375,191,172,229,123915.99,10336.332,3,6,8.0,2.0,"Payday Loan, and Home Equity Loan",2,2,8.37,8.0,Good,1394.91,28.345469,17,No,156.98814,220.73071,High_spent_Large_value_payments,895.91437,25,Accountant
139,CUS_0x5afe,2024-03-01,8,307,0,197,150,42,194,78,225,227,118,174,257,111,183,124,134,226,13,-56,45013.44,3889.12,3,4,13.0,0.0,Unknown,27,15,7.84,2.0,Standard,1378.25,34.61809,32,No,0.0,87.44285,High_spent_Small_value_payments,561.4692,47,Architect
140,CUS_0x5bd3,2024-03-01,-74,20,76,142,-8,123,127,52,134,105,367,18,188,178,-40,79,63,170,153,-97,17646.25,1230.5209,4,6,14.0,4.0,"Student Loan, Payday Loan, Auto Loan, and Not Specified",29,17,18.7,8.0,Standard,414.4,39.71588,7,Yes,40.65314,84.82603,Low_spent_Medium_value_payments,270.89896,35,Teacher
141,CUS_0x5c06,2024-03-01,-71,-71,125,123,74,59,80,206,164,27,166,-40,193,200,260,187,18,34,49,7,32244.75,2555.0625,8,7,12.0,1.0,Auto Loan,28,9,16.03,9.0,Standard,1001.48,36.25814,30,Yes,22.353725,30.24811,High_spent_Medium_value_payments,452.90442,38,Journalist
142,CUS_0x5c81,2024-03-01,-1,57,-16,265,209,80,77,69,26,-103,12,114,259,99,92,115,157,58,-1,132,17497.83,1409.1525,3,7,19.0,4.0,"Payday Loan, Mortgage Loan, Personal Loan, and Personal Loan",25,15,8.13,9.0,Unknown,2538.81,25.766844,9,Yes,43.903946,37.798565,Low_spent_Large_value_payments,329.21274,20,Teacher
